accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-3.445117171424072564e-03,-1.177575052705948783e-02,-9.780776260439189684e+00
4.829850036675503028e-03,-1.900087980703431961e-02,-9.778378135697179729e+00
1.684084836925005962e-02,1.617442739229052462e-02,-9.794459930191591113e+00
6.550080384213912863e-04,2.007777048432502973e-02,-9.795585185208526724e+00
9.843482976007619095e-03,1.524495066014387029e-02,-9.789725136988874254e+00
-2.129568223822251444e-02,2.043252386216422301e-02,-9.772026767348577891e+00
2.546323487724891019e-02,-1.613315940398117251e-02,-9.778131839564018435e+00
-1.884066621841889652e-02,-2.641945986627780574e-02,-9.787197018380748403e+00
-7.550651213013002440e-04,-2.752332136514196344e-04,-9.798558029143583425e+00
1.876730208281941455e-03,9.661295466690216285e-03,-9.772752891633631478e+00
9.150756780293908821e-04,2.984180008101121242e-03,-9.784677815972921522e+00
-1.455683588003635516e-03,2.122792487405389741e-02,-9.792801908166124392e+00
-5.172444443422877410e-03,-1.019799630941304984e-02,-9.781992115852396807e+00
1.954423186076477761e-02,3.194061244824488582e-03,-9.785819862530917845e+00
1.620573547326590019e-03,-1.040273833065370745e-02,-9.779280833615027646e+00
1.787637218565711443e-03,6.700143616275038363e-03,-9.772344624511664080e+00
2.118405611280753734e-02,1.781360520680374052e-02,-9.753615708931947736e+00
-2.035507411942792319e-02,2.980458428922261056e-03,-9.756542069737383471e+00
-7.836686114016239851e-03,-1.885938021764095238e-02,-9.779844960630647677e+00
9.485715630956528810e-03,1.305022830772493980e-02,-9.794037555323679811e+00
-6.634203672403709943e-03,-1.835472231415317956e-02,-9.790421462790023455e+00
-4.041122845597717311e-02,2.057121591269976853e-03,-9.780791517057140894e+00
2.487592891648958068e-03,-1.813205639695227023e-02,-9.788962217227167528e+00
-2.687839165472619141e-03,-1.060185871791335423e-02,-9.784487134221331317e+00
-6.665009975034103321e-03,-1.173024894025090706e-02,-9.781811040534954316e+00
1.568418652047861694e-03,2.538965001124546955e-02,-9.760277731904626108e+00
-9.121185809874806510e-03,6.752843259901079517e-03,-9.773624602266769656e+00
-1.068952354131708082e-02,4.066696086438363264e-03,-9.782402604829496084e+00
7.328715784188377831e-03,5.309963487356089522e-03,-9.776533274590368805e+00
1.002757373106908517e-02,2.678863642167560524e-03,-9.758143640203467584e+00
-1.472065854006081483e-02,1.843224401088842251e-02,-9.782245574863669191e+00
6.305538804281000595e-03,5.306666184229745856e-03,-9.773331135090739252e+00
1.685349488984974956e-02,3.087913154113998068e-02,-9.766045533892802055e+00
1.615677031333013353e-02,3.897117278458130107e-02,-9.781867304739666480e+00
1.708771149094418657e-02,2.242998619191083690e-02,-9.776068896677569953e+00
-4.726804280969362608e-03,-2.311267143853502556e-03,-9.772756387047666138e+00
1.192264499669335939e-02,-1.301450091601981385e-02,-9.782593429919492323e+00
-9.335609625841304049e-03,-1.562975893639673847e-02,-9.775142414410330716e+00
4.124878850088049657e-04,-9.390024668187463980e-03,-9.783612211186957452e+00
-3.410633429512854864e-02,1.216824200459170995e-02,-9.803046625115603874e+00
-3.278133661401538487e-03,1.195976437166492226e-02,-9.780018716685045632e+00
4.588883777306923886e-03,3.103561608012046780e-02,-9.750952971341389386e+00
-3.137135458054250703e-02,8.327222934901958376e-03,-9.784957343336696312e+00
1.687730368922128396e-02,-1.680922201635129398e-02,-9.764660316399053741e+00
4.689756602721821023e-03,2.373916225064497815e-02,-9.778521045959930547e+00
3.040723551156932977e-03,1.584987504419716267e-02,-9.792928511977837758e+00
1.576157955900701207e-02,-3.531370598889037142e-03,-9.792057302970277988e+00
1.864476304743172214e-03,9.083354310579497964e-03,-9.764002264823774979e+00
2.635137193816406570e-02,-1.704837462760345514e-03,-9.781113294480269005e+00
-3.917555118387629209e-04,-1.067217541941723087e-02,-9.796467348602547531e+00
1.756394131852785732e-03,4.677606699442523816e-03,-9.786276790265267422e+00
1.910177477408253263e-02,2.549080310633101282e-02,-9.761305766163905773e+00
7.666213780563363792e-03,-1.145663369346417403e-02,-9.800258853830680295e+00
7.036804983633723753e-03,3.183494893422077199e-02,-9.772070672165376948e+00
1.870730551143300188e-03,-2.535784308429884192e-03,-9.784676644068497353e+00
1.108676145145476820e-02,1.689902006553024166e-02,-9.757995015553907692e+00
1.761351643359411120e-02,2.287142229186071157e-02,-9.762770349226382649e+00
-9.163914365682240132e-03,1.616042182915090018e-03,-9.797396893399373141e+00
-1.420177660244323348e-02,-1.178832627051868559e-02,-9.803544166724849518e+00
5.850117465950620049e-04,-2.729021217967126864e-04,-9.779724770248352073e+00
1.111887541690621643e-02,1.035205005124190461e-02,-9.777382891875943116e+00
-1.166814466320161871e-02,4.824430956031052278e-03,-9.760040965015676306e+00
-1.428059926086702562e-02,-8.717712895181906757e-03,-9.798995106091210161e+00
-2.079770219766743922e-02,-9.645170800017772300e-03,-9.783317398199489645e+00
1.226026885129190627e-02,-1.106454100852430865e-02,-9.779445783391294000e+00
-1.016783705629544995e-02,-2.303508461465956017e-02,-9.795121383410290150e+00
3.844602399532640827e-03,-9.941951016124212295e-03,-9.812187136932154274e+00
-5.189847684399624683e-03,6.516585218655327437e-03,-9.774561588803127421e+00
2.120798448329975702e-03,1.162614630755993625e-02,-9.753768197875654522e+00
-6.851999174981856372e-03,1.809642703883292819e-02,-9.798900461273795770e+00
-1.016687504481343651e-02,2.907963451595753368e-03,-9.786561040162824909e+00
4.592237210422572477e-03,-1.957875529104052478e-02,-9.766483177477022437e+00
9.277058871331185508e-03,1.710980664291940345e-02,-9.767557005823508831e+00
2.922015505514083053e-02,1.408613901337192349e-03,-9.773120140586206261e+00
2.129096697916534400e-02,-1.085023799275293410e-02,-9.770249690125009323e+00
4.955767550635343556e-03,6.730371008127708108e-04,-9.785261244762365251e+00
-1.111561963009531293e-02,1.380097917930208848e-02,-9.764775695090190055e+00
1.154298534355857088e-02,7.505117773481999321e-03,-9.764515914882876402e+00
-4.650003869773551568e-03,-8.915570338814973739e-03,-9.800643419518424437e+00
2.305608207974405716e-03,8.005419491449746296e-04,-9.795472801096398285e+00
2.352009670615550982e-02,-1.449642202701063864e-02,-9.765858666820564693e+00
-1.981616683341110019e-02,1.503319623903760609e-02,-9.762583614885555150e+00
3.127968894694559392e-03,-2.864556379209274965e-03,-9.767683828341118257e+00
2.774493525628040150e-02,-7.758336801886773354e-03,-9.768561313698523207e+00
1.752452537280901456e-03,-7.947595589643547537e-03,-9.785745427738193669e+00
3.448796905241913874e-02,1.492772974240283088e-02,-9.780121936433488372e+00
2.035849895659717912e-02,-2.383561224589846386e-02,-9.759066316745959924e+00
5.890444547302224262e-03,-2.212163889565557998e-03,-9.768091097523464938e+00
8.737987976906867044e-03,1.041262165548708513e-02,-9.754006711723693712e+00
4.343566875886340113e-03,5.906804969984939466e-03,-9.769492734349043417e+00
-1.925178016929591021e-03,9.330395540189705475e-04,-9.760121557220676536e+00
-2.147988132345855783e-02,3.931460778967346692e-03,-9.779435283278456126e+00
4.829437885613911859e-03,3.729645113274829803e-03,-9.759157171952898224e+00
1.976296603734400623e-02,1.658479657063933674e-02,-9.776564410801945826e+00
1.736780220230888655e-02,1.559609326427018397e-02,-9.756755701004756531e+00
4.188521476027163930e-04,5.111202915737744767e-03,-9.780854688338912695e+00
-1.939325613303600343e-02,-6.374673805205613095e-03,-9.780171780926695035e+00
-3.263947123769451184e-04,1.133282568733591684e-03,-9.773503611434833260e+00
-2.506900051006515258e-03,5.649640823110151262e-03,-9.781576705399361416e+00
-9.101228449045378407e-03,7.976452742824917223e-04,-9.804665834033428951e+00
3.241911932628954197e-03,9.289412473568238807e-03,-9.801050642704087323e+00
-2.475047047791296626e-02,-2.874140248425598523e-02,-9.795976227689955351e+00
-2.828393902302502039e-03,-7.912878350740738028e-04,-9.795341166893004825e+00
1.737258880356040355e-02,1.043306037473670615e-02,-9.772832754363760088e+00
8.093839736322666276e-03,1.050878572506342215e-02,-9.761941332199855381e+00
1.428414387860134707e-02,2.376593962556881878e-02,-9.768148533608892237e+00
1.077669075476412643e-02,3.184751839686893876e-02,-9.782009381464051856e+00
1.039431453240091847e-02,1.013883605856512153e-02,-9.763483529931095362e+00
1.578084977719585238e-02,-1.508221816882065851e-02,-9.786097582264339678e+00
1.494739854445812852e-03,-1.058125411700062447e-02,-9.787623914877173092e+00
6.593229706954557325e-03,1.060946018141432261e-03,-9.790736293085918973e+00
2.853383412885293277e-02,5.677983252752215153e-03,-9.777604501573538442e+00
2.150746151121388228e-02,1.397837332548237943e-02,-9.783795357121974234e+00
-8.483785186503872873e-05,1.482844898433185793e-03,-9.778847132546006904e+00
-1.713495410934270935e-02,-1.360450406115889382e-02,-9.759757684499243524e+00
-1.809886228872694194e-02,2.048766775128223888e-02,-9.785563718417902734e+00
-1.143043629866772118e-02,-9.821473412689116222e-04,-9.759676535922400475e+00
-9.564666568069452035e-03,-8.801624773881393943e-03,-9.800867320256481108e+00
6.332812852564704761e-03,-2.239916932918271930e-03,-9.772240376557281394e+00
1.969288179745744792e-03,-2.222668897948686800e-02,-9.753957194259506025e+00
-1.190204786800106058e-02,-2.188235479017308638e-03,-9.797524994738209259e+00
4.517636034461176321e-03,-3.901512471993779339e-03,-9.778844248213218293e+00
2.225700873851481354e-02,9.757495962448289178e-03,-9.772644766446973108e+00
-1.845086164109392343e-02,-1.285134240593581618e-02,-9.770079369901100819e+00
-2.897847512574603691e-03,-1.688631010080457462e-02,-9.778121323435808421e+00
1.013459890271100478e-02,-5.555208731434041654e-03,-9.787985896864913826e+00
2.403348524858670010e-02,-1.617711676515003541e-02,-9.784972507132044583e+00
2.592720052723430403e-03,-2.622584442656484757e-02,-9.775630929114921486e+00
-4.442215942486416394e-03,1.781308621448220858e-02,-9.768942879178716510e+00
-7.832213040037106638e-03,-1.134178399285852915e-02,-9.784631983192754845e+00
-5.801273934792675578e-04,9.812756902743680759e-03,-9.805743994104316741e+00
-1.334008774215494388e-02,8.817946985072259991e-03,-9.772272667975634874e+00
1.972536427933885804e-03,1.449919490379707361e-04,-9.755600319121636943e+00
-1.998591479657183326e-02,4.919761006015894306e-03,-9.766056809227501745e+00
8.410251628073166924e-03,-2.680785560197292486e-02,-9.786382624986769585e+00
4.385106861125778917e-03,-9.752642034484520876e-04,-9.815741040555458596e+00
9.605684123121025278e-03,-1.450258643049437066e-02,-9.772056888871890834e+00
-1.849547569186867123e-03,-1.447402071514249360e-03,-9.797904498449534927e+00
-4.205944084025107490e-05,-2.592571472909354496e-02,-9.784222190652718254e+00
-2.121492868416465991e-02,-1.859248172629982335e-02,-9.795488594514901948e+00
-1.059861646277823408e-02,2.881177623241745409e-02,-9.765629698790130320e+00
2.628761806864524098e-02,-1.022031075407180828e-02,-9.789964087483179256e+00
7.100333767465907137e-03,-1.096019614841351776e-02,-9.786759694944313637e+00
1.275543821782518239e-02,-1.169736165134873350e-02,-9.774281491207673866e+00
-8.681392058948595586e-03,2.247429834312821006e-02,-9.781333937110797905e+00
1.272404166436236911e-02,-2.121510814353710569e-02,-9.786297075650061572e+00
8.456576532588442469e-03,4.998274518538008138e-03,-9.791593241931145997e+00
-1.384218367500860032e-03,-4.853192590744963460e-03,-9.752717057962838609e+00
7.428051530093840969e-03,9.870339807510668251e-03,-9.794131402682994647e+00
-1.814577735180291848e-02,-2.407251114241214587e-04,-9.796215957544550434e+00
2.511752129672021293e-03,1.269739155645600685e-02,-9.783935344864495676e+00
-1.143120995486647182e-03,-2.699087948077179278e-02,-9.772099872738339243e+00
1.910743009017933439e-02,-1.141771207866713531e-02,-9.786473587210322123e+00
-8.004565246814848017e-03,8.771276512565281611e-03,-9.764019286660543528e+00
-1.515771623736803311e-02,5.903295623898137390e-03,-9.787617519451515591e+00
1.432961905292496653e-02,-4.198054189950341589e-03,-9.782848521064515523e+00
2.446994740406482557e-02,-3.464218761395154722e-02,-9.794505427841674106e+00
1.405045850013304440e-02,3.959682280800526886e-04,-9.786098162416307034e+00
-3.186798340677491660e-03,-2.219392627161136545e-03,-9.756513501943846478e+00
5.307863918200138656e-03,-9.581270035508217264e-03,-9.789334988531349424e+00
2.990374295427965581e-03,-5.423000580984990021e-03,-9.777141425072793268e+00
1.223834283906630183e-02,9.684827852322714162e-03,-9.767338012326835184e+00
3.803405938809565831e-03,-1.162575314246809370e-02,-9.793088518682518284e+00
1.758968149264473688e-02,-1.027601335995908562e-02,-9.790177589603469954e+00
2.245926760880703754e-02,-2.451958731412489517e-02,-9.794666684688817071e+00
-3.957953299165014108e-03,5.212513946444202739e-03,-9.782792196275471142e+00
9.393593198185742552e-03,3.526230263731229553e-03,-9.787617627935000897e+00
-2.161293906285934041e-02,2.514999638702820201e-02,-9.776757342819161423e+00
2.157881111705587523e-02,-3.037790546887417231e-02,-9.772617425402618352e+00
-1.481416296684561623e-02,9.615688865830234605e-03,-9.772408578031884119e+00
1.022113975850788559e-02,3.497240041688665525e-03,-9.772645701455358491e+00
8.127666134440558049e-03,1.229565604243499852e-02,-9.787730787743630145e+00
5.387476132347936847e-03,6.371964352871773395e-03,-9.794763623542385389e+00
1.733155128025134009e-04,2.133000153863518281e-02,-9.766748695180643480e+00
9.342803655747338593e-03,9.237052973088829069e-03,-9.777727454028397602e+00
6.645663464260358894e-03,-5.434573962131728289e-03,-9.800616151989276048e+00
-2.641351284328520913e-03,3.113162893960973177e-02,-9.792984566134878222e+00
-7.518915580005606190e-03,2.147546696976206787e-02,-9.779487458670869771e+00
1.245932064604669820e-02,3.089834251656905020e-03,-9.766149181690170877e+00
2.101336410254794548e-02,6.071599816005739114e-03,-9.793020291963159707e+00
1.582452950530788272e-02,1.415587766260496187e-05,-9.778106042147637567e+00
1.461527203490466803e-02,8.027356967012075697e-03,-9.770573840583166358e+00
4.076007011836229460e-02,7.085654683592837108e-03,-9.786596789484249825e+00
-1.384938359317502456e-02,-7.556974868386937168e-03,-9.786152180749693841e+00
4.718221767771507702e-03,-4.079167797964520495e-04,-9.788950758675373010e+00
2.277825498334584350e-04,1.013645427864789776e-02,-9.767423028609144353e+00
2.566279172892883126e-02,-1.638611827037528626e-02,-9.782956681362007245e+00
1.593075335958184235e-02,1.255497843191589850e-02,-9.770015529746295613e+00
3.645810261159428134e-02,3.249895517083568278e-03,-9.778741768263966350e+00
2.158520994671882243e-02,-8.143423442860210637e-03,-9.781408815909092169e+00
7.243118560314778728e-03,-8.751906825652976812e-03,-9.780140026940921771e+00
2.545800088951958792e-02,-2.271976482384202231e-03,-9.782059342967388105e+00
2.608255940954781055e-02,-1.075451168607761444e-02,-9.801384042179117628e+00
2.251098745860347777e-02,1.471866469484319970e-03,-9.786476627352952207e+00
2.126666208746820497e-02,-3.718393198027826734e-03,-9.777403901575667078e+00
1.616069124569198545e-02,-1.301889436752553218e-02,-9.761929276803307687e+00
-6.340376841370346656e-03,-5.635529542920575050e-03,-9.770797800160973878e+00
5.112144795939649322e-02,1.011312260558297482e-02,-9.773864750383300048e+00
4.916436030351731268e-02,-1.198805348664910148e-03,-9.767532046385294819e+00
1.170891939890911573e-02,6.887795305198799768e-03,-9.777223309781870597e+00
8.068304718666593350e-03,-1.433789527421369496e-02,-9.777761163714188797e+00
2.115770124876979047e-02,1.832794860613013582e-02,-9.778543344590191921e+00
2.822136610446980554e-02,6.572384993176201562e-03,-9.766164963656907005e+00
3.168916821606371226e-02,-2.577457378383907552e-02,-9.769134592126500038e+00
2.123514294844753431e-02,-5.486921797059171775e-03,-9.778261736619686673e+00
1.722015402643383222e-02,-5.199314360811825748e-03,-9.799348875750027332e+00
1.978932167667585632e-03,-7.345703889201585929e-04,-9.762198689702090704e+00
1.192296308308824111e-02,-1.380848200888755081e-02,-9.796129737125788495e+00
-7.669026794654068904e-03,-1.480209309956843043e-02,-9.793208596441298042e+00
8.213047643375484194e-03,1.008122425091595572e-03,-9.791232460197251797e+00
2.353325346697970888e-02,3.105341229421901793e-03,-9.789018045814584568e+00
2.935888117191349025e-02,1.958085464983234589e-02,-9.782528794417906681e+00
1.947413543448897610e-02,-2.791015197913256952e-03,-9.797006209783479136e+00
3.953509737384085232e-04,-4.033555092879535960e-03,-9.774251140628905432e+00
6.770731437237142644e-03,-1.198617673560729499e-02,-9.767500416977293654e+00
2.727126992981216552e-02,-1.814416381498108050e-02,-9.778872728146192017e+00
1.292292202920660923e-02,-5.875747043505815878e-03,-9.798745868529454839e+00
-9.050678440353893475e-03,1.281527827405793546e-02,-9.758890997359861430e+00
2.694417420005246894e-02,1.353451018723011729e-03,-9.797817170833202027e+00
3.631931035730730575e-03,5.556497305508369122e-03,-9.804207218394992651e+00
4.922454828009308406e-03,-1.066174571048238325e-02,-9.793375978162623952e+00
